run,lumisection,evt,mu1pt,mu1eta,mu1phi,mu1en,mu2pt,mu2eta,mu2phi,mu2en,mu3pt,mu3eta,mu3phi,mu3en,chi2
283820,1042,1840700312,5.14041,2.06654,-1.30708,20.6239,4.70991,1.86042,-1.13349,15.5008,3.9975,2.26017,-1.41007,19.3662,19.1433
283820,1042,1841065311,5.51308,1.58283,-2.47782,13.9874,4.97956,1.78916,-2.33976,15.3163,4.23873,1.53588,-2.37048,10.3021,4.41258
283820,1042,1839979960,9.40986,1.38611,2.3374,19.993,6.48481,1.44975,2.60347,14.5804,4.49414,1.3663,2.58883,9.38409,4.01517
283820,1042,1839884039,4.29432,-1.83461,-1.97583,13.7903,4.02405,-1.38183,-1.71184,8.51819,3.92722,-1.87479,-1.72988,13.1033,184.569
283820,1042,1840650624,9.47304,-1.50616,-1.55042,22.4095,6.2739,-1.36373,-1.50394,13.0704,3.7161,-1.4926,-1.88394,8.6841,209.572
283820,1043,1841580711,4.40841,-1.17006,2.58152,7.78713,3.32041,-1.34672,2.30805,6.81576,3.25749,-1.2459,2.04467,6.13109,182.094
283820,1043,1841820426,4.37527,1.65949,2.67987,11.9162,4.30738,1.70097,2.41654,12.1942,3.60201,1.90051,2.25988,12.3172,0.063918
283820,1043,1841962430,7.18359,-1.37193,0.676129,15.0736,4.09686,-1.58144,0.610628,10.3813,4.08031,-1.47205,0.938715,9.36007,7.85169
283820,1043,1841735435,4.12276,-1.51699,1.62568,9.84957,3.60609,-1.55888,1.43484,8.95067,3.55265,-1.77899,1.48013,10.8231,5.96109
283820,1043,1841497696,4.02041,-2.02287,-2.06961,15.4633,3.70643,-1.95913,-2.42999,13.4068,3.14341,-1.80111,-1.95971,9.77887,2.95218
283820,1043,1842485220,9.86804,-0.11505,1.33312,9.93398,8.72866,-0.248565,1.19012,9.00032,4.85752,-0.311022,1.39992,5.09546,38.8066
283820,1043,1841513062,11.7167,1.27663,0.0870254,22.634,5.20121,1.78312,0.185156,15.907,4.50897,1.57444,0.10189,11.3521,30.8321
283820,1043,1841849200,5.1055,-1.48047,0.561568,11.8007,3.8176,-1.50967,0.293665,9.06022,2.35519,-1.86981,0.0358014,7.82139,142.805
283820,1044,1843094419,10.1909,0.695767,0.167463,12.7592,9.48037,0.496158,-0.0286179,10.6719,6.15236,0.527781,0.131316,7.03011,24.5927
283820,1044,1844396763,19.1727,-0.598016,-2.27555,22.7046,6.77148,-0.644012,-2.22535,8.22561,3.73197,-0.416465,-1.6711,4.06169,33.8727
283820,1044,1843076022,7.87722,-1.10282,-1.01753,13.1734,5.14835,-1.68249,-1.09118,14.3252,4.80958,-1.49116,-1.17947,11.2245,21.1494
283820,1045,1845961394,3.9706,1.49768,1.17348,9.32149,3.44259,1.68459,0.882675,9.59809,2.16063,1.74452,0.87041,6.37249,164.728
283820,1045,1846419446,49.0308,0.874826,2.97466,69.0206,12.8001,0.879501,3.0374,18.0785,4.17095,0.662103,2.94523,5.12016,130.965
283820,1045,1845057121,8.33506,-1.16353,-0.596415,14.6433,5.95756,-1.07168,-0.482047,9.71945,5.4999,-1.03665,-0.533882,8.73005,87.284
283820,1045,1845062305,7.75683,-0.735988,1.08024,9.9548,5.15648,-0.999926,0.659712,7.95711,3.3981,-1.2803,0.789586,6.58579,7.47902
283820,1045,1845460808,5.33918,0.749577,-2.0054,6.91151,5.09431,0.737509,-2.09542,6.54456,4.14718,0.913447,-1.99604,6.00198,85.579
283820,1045,1845334996,29.7261,-1.0749,1.48337,48.6177,7.87586,-0.726025,2.0693,10.0449,4.38316,-1.08577,1.62413,7.23157,127.883
283820,1045,1846135339,4.38672,-1.88882,1.36966,14.8336,3.90226,-2.00048,1.39715,14.6882,3.83634,-1.81365,1.36688,12.077,58.8588
283820,1046,1847725166,12.4768,2.0015,-1.23034,47.008,6.36699,2.10208,-1.27036,26.4404,3.14254,1.86481,-1.30788,10.3861,4.32174
283820,1046,1847303023,8.84845,1.6608,-2.85031,24.1278,5.17227,2.11692,-2.92901,21.7908,4.74154,1.9301,-2.67244,16.6795,1.565
283820,1046,1847805680,4.07399,-0.696388,3.11761,5.10351,3.85803,-0.89932,-2.87121,5.52721,3.13829,-1.23757,-2.92593,5.86532,19.7578
283820,1046,1847288251,7.43369,1.07125,-2.4486,12.1234,6.01157,1.6704,-2.63964,16.5395,5.01733,1.33165,-2.37542,10.164,7.53886
283820,1046,1846529067,25.8261,0.399753,0.294336,27.9175,9.28865,0.393218,0.189836,10.0166,3.48469,0.849528,0.602059,4.82076,948.069
283820,1046,1847988718,6.39255,-1.37347,-2.05234,13.432,4.70541,-1.40056,-2.20441,10.1264,3.24705,-1.52553,-1.70807,7.81814,203.213
283820,1046,1846568737,3.85927,1.82478,1.38006,12.2781,3.73292,1.80944,1.38187,11.7046,3.4846,1.83735,1.03536,11.2194,11.8919
283820,1046,1848038141,6.38444,2.00654,0.0164591,24.1717,4.21922,1.78107,0.149914,12.8789,3.17828,2.09989,-0.378363,13.1708,245.719
283820,1046,1847554429,10.9728,-0.775878,0.725661,14.445,10.8861,-0.969213,0.77481,16.4125,7.54534,-0.815695,0.844025,10.1984,4.62034
283820,1046,1846868639,8.315,-1.21353,-0.485507,15.2272,4.54739,-1.26799,-0.225908,8.72049,4.01954,-1.24507,-0.470711,7.55971,6.78334
283820,1046,1847842001,4.92995,1.36424,-0.497436,10.2753,3.96494,1.57112,-0.4358,9.95227,3.3941,1.59477,-0.825146,8.70677,40.9173
283820,1047,1848917495,47.9985,1.49169,-0.67795,112.067,8.85793,1.51942,-0.623364,21.208,4.22897,1.39583,-0.531453,9.06321,3.92018
283820,1047,1848484928,12.8226,-1.34595,0.627807,26.3002,4.4615,-1.25576,0.788482,8.46716,4.4472,-1.95106,0.986699,15.9619,111.524
283820,1047,1849200441,16.9324,0.745599,-0.518699,21.8613,9.34075,0.746718,-0.476452,12.0686,4.08927,0.748676,-0.436286,5.29092,144.351
283820,1047,1849106988,12.5934,1.79647,-0.479325,39.0033,4.92058,2.02155,-0.489774,18.9014,3.44381,1.90923,-0.492635,11.8749,2.88426
283820,1047,1849555454,11.5228,-1.38362,-3.084,24.4285,5.80058,-1.51485,-3.11083,13.8307,3.96311,-1.54529,-3.05335,9.71529,92.9528
283820,1047,1848875684,12.8965,1.90652,0.102606,44.3526,3.59897,2.02369,0.295402,13.8534,2.10661,1.67845,0.672048,5.84035,288.779
283820,782,1381863737,10.9207,-0.47909,1.99158,12.1987,6.46572,-0.398755,2.37657,6.98742,5.88834,-0.561355,2.35898,6.84154,7.70386
283820,782,1381650389,9.90442,-0.580967,-2.69829,11.6239,5.44288,-0.525994,-2.53746,6.21424,5.32787,-0.538565,-2.84695,6.12032,5.89625
283820,782,1381378282,11.6584,-1.5806,0.564731,29.5176,5.65455,-1.73657,0.519585,16.5511,2.02108,-1.54484,0.566832,4.95334,18.3574
283820,782,1381951523,28.5769,-1.67068,2.7311,78.6422,13.9739,-1.64306,2.39387,37.4808,5.18057,-1.51325,2.45103,12.3345,44.5866
283820,783,1384135943,18.6348,-1.41875,2.92562,40.7543,4.43003,-1.42192,2.8136,9.71631,3.69822,-1.54735,2.76789,9.0831,15.0695
283820,783,1382889152,13.3241,1.2812,0.711735,25.84,4.58424,0.729481,0.389528,5.85998,3.72942,1.21027,0.906659,6.81171,12.4102
283820,783,1382665685,11.64,-0.562892,-3.10804,13.5337,5.80298,-0.608439,3.02576,6.91146,4.54402,-0.636901,-3.02622,5.49824,18.7771
283820,783,1382675504,14.6341,-1.34525,-0.105355,29.9975,7.79984,-1.36473,0.0481304,16.2634,3.13524,-1.48335,0.0867376,7.26602,52.7832
283820,783,1384102302,9.17104,1.43419,1.34047,20.3351,3.899,1.333,1.50985,7.90808,2.97179,1.49663,1.94217,6.9704,1.72136
283820,784,1385859295,4.33872,1.49126,-2.50843,10.1267,3.74909,1.68435,-2.72779,10.4502,3.52019,1.86525,-2.32578,11.6389,9.83977
283820,784,1385960339,25.9688,1.81587,-2.37577,81.92,4.33824,1.84672,-2.26404,14.0926,3.10068,1.55379,-2.05148,7.66064,78.2163
283820,784,1385644207,14.0203,-0.803362,-0.8853,18.7935,13.3772,-0.773505,-0.90748,17.5829,5.80865,-0.528751,-0.941812,6.64056,21.4636
283820,784,1384968288,5.45384,-0.468338,2.68424,6.0639,5.12474,-0.35081,2.91027,5.44436,4.1351,-0.45865,2.74002,4.57893,9.68159
283820,784,1384261061,5.41025,-0.72607,1.31812,6.9009,5.16132,-0.666207,1.69536,6.35057,3.8215,-0.557786,1.38995,4.43282,139.238
283820,784,1385990809,17.6257,-2.28775,0.473699,87.7255,5.74825,-2.13494,0.384792,24.6452,4.36338,-2.14567,0.538371,18.904,23.723
283820,784,1385013259,6.93491,-1.45445,2.34988,15.6583,4.75299,-1.41913,1.99938,10.3988,4.15496,-1.48133,2.27106,9.61123,46.5651
283820,784,1384552095,8.21775,1.95804,-0.17239,29.6933,6.14905,1.91875,0.0315706,21.3966,2.58423,1.79918,-0.599962,8.02487,48.6586
283820,784,1385749436,5.85722,1.17129,-0.0824881,10.3564,5.68296,1.12148,-0.302253,9.64792,5.06481,1.32912,-0.234615,10.2376,37.1631
283820,784,1385276822,5.70275,-1.53581,-2.92919,13.8592,5.29748,-1.44566,-2.5294,11.8674,5.02317,-1.69868,-2.51521,14.19,37.3595
283820,785,1387178973,9.65764,-0.379502,0.251186,10.362,8.20997,-0.542977,0.216874,9.45084,4.60019,-0.477124,0.136835,5.1349,5.33062
283820,785,1387794083,21.3432,-0.676243,0.667021,26.4124,8.1854,-1.11182,0.550541,13.7881,5.06677,-0.82499,0.720005,6.89186,564.095
283820,785,1387843810,15.0643,-1.29012,-0.467288,29.4393,3.33996,-1.32329,-0.695514,6.71755,2.35222,-1.60421,-0.452813,6.08726,10.1476
283820,785,1386678816,15.6496,0.275244,-2.64764,16.2465,6.32638,0.503543,-2.52413,7.1463,5.58163,0.468053,-2.40586,6.20517,0.325767
283820,785,1387084975,9.15358,1.07284,0.27394,14.9468,6.98661,1.06599,1.03784,11.3471,3.26434,1.31624,0.888122,6.52549,73.1796
283820,786,1388123568,10.3789,-0.939281,1.83273,15.3043,5.6671,-1.03161,1.99545,8.96034,4.3907,-0.895572,1.90411,6.27325,26.6223
283820,786,1388793328,6.48657,-1.44281,0.530104,14.4941,4.59696,-1.30144,0.300116,9.07211,3.04035,-1.18389,0.455066,5.43282,339.809
283820,786,1389125735,6.35188,-1.58732,1.69031,16.1821,5.63262,-0.821731,1.77109,7.64448,3.58503,-1.5694,1.93715,8.9846,44.1831
283820,786,1389367254,7.67618,0.669076,-2.52209,9.46,4.46342,0.609535,-2.70795,5.31961,3.65316,0.290869,-2.26092,3.81025,225.999
283820,786,1389587352,10.7236,0.700763,-2.17913,13.4665,5.5406,0.661524,-2.1224,6.7986,3.48115,0.88003,-2.11806,4.91955,3.30624
283820,786,1388222751,4.51098,1.38587,-1.04953,9.58287,3.50728,1.86565,-0.649078,11.6007,3.02765,1.5065,-0.593838,7.16511,7.90243
283820,786,1388917546,6.08375,1.41486,2.09533,13.2595,5.20987,1.50447,1.80725,12.3059,3.03742,1.70054,1.99382,8.59576,6.41056
283820,786,1389381337,22.4149,0.39146,-1.54812,24.1546,6.24358,0.424149,-1.65012,6.81448,3.69331,0.758003,-1.32122,4.80729,16.2238
283820,787,1390281357,8.03058,-1.19448,0.524873,14.4743,5.15075,-1.18074,0.539926,9.17882,4.83178,-1.23274,0.724206,8.99282,23.9207
283820,787,1390391583,12.4326,-0.7262,2.94378,15.8579,5.24098,-0.670452,3.09643,6.46456,3.71188,-0.564875,-3.13376,4.32128,158.673
283820,787,1390506692,8.56373,2.19859,2.57662,39.0648,4.70894,2.0431,2.60873,18.469,3.57625,2.28336,2.69175,17.7234,2.46601
283820,817,1444175881,22.9238,1.13324,-0.717936,39.288,4.44523,1.25714,-0.731093,8.44619,4.20729,1.01014,-0.653327,6.54351,0.876631
283820,817,1445105197,5.36955,-1.57292,1.41892,13.4998,3.68407,-1.78598,1.26207,11.2978,3.16909,-1.87959,1.71572,10.6225,110.165
283820,817,1445234608,7.4299,-1.2476,0.32845,14.0027,5.57666,-1.20615,0.159186,10.1499,2.13741,-1.34532,0.771042,4.38282,460.601
283820,817,1445805301,9.87276,-0.173338,-2.53738,10.022,4.78087,-0.526397,-2.83861,5.45971,3.66943,-0.599546,-2.89508,4.35021,311.666
283820,817,1445023639,7.18264,-1.44533,2.5767,16.0856,6.39735,-1.43297,2.50099,14.1697,4.82153,-1.61268,2.71095,12.574,8.76291
283820,818,1446423685,7.50361,0.877182,-0.0200447,10.5809,5.12265,0.626564,-0.0225948,6.16242,4.90058,0.953253,-0.0524357,7.3017,159.47
283820,818,1446066308,5.28915,-2.03035,-2.09514,20.4906,5.04284,-1.73257,-2.1617,14.7053,3.37387,-1.88205,-2.30234,11.3353,7.68948
283820,818,1447148912,15.8932,0.993909,1.95825,24.4114,4.79739,0.972009,1.65028,7.2486,4.38183,0.906357,2.04747,6.30915,1758.25
283820,818,1447267424,20.3863,1.76466,1.36827,61.2694,4.6862,1.81611,1.44069,14.7866,3.42243,1.53377,1.32404,8.30235,134.756
283820,818,1446608937,5.30346,-2.23622,2.34805,25.0982,3.42664,-2.12185,2.30821,14.506,3.14044,-1.83484,2.11881,10.0873,4.73918
283820,818,1447511359,5.25986,1.48271,-3.12994,12.1819,4.93998,1.24803,3.08097,9.31382,3.09324,1.33348,3.02432,6.27671,9.34966
283820,818,1446127774,12.9039,1.56928,1.05006,32.3334,6.06307,1.52996,0.585768,14.6564,3.02033,1.73358,1.1953,8.81628,42.0886
283820,819,1447981866,15.5741,-1.7588,1.08855,46.5488,4.20613,-1.8403,0.482331,13.5803,4.12715,-1.83856,1.17163,13.3033,144.848
283820,819,1449499249,29.6281,0.673596,0.526377,36.6079,7.82512,0.627411,0.71618,9.41706,5.88273,0.772912,0.563073,7.72985,94.1795
283820,819,1448313124,4.62019,-1.80729,1.04073,14.457,3.57604,-2.03805,0.801661,13.9575,2.80114,-2.16767,0.40866,12.3987,36.7181
283820,819,1449275826,9.37782,1.09343,2.07242,15.5655,8.73208,0.956341,1.89778,13.0394,4.1996,0.926425,2.15808,6.13533,4.84033
283820,819,1448139895,5.97316,1.6985,-1.49071,16.8706,3.59187,2.02256,-1.51284,13.8111,3.19421,1.60945,-1.51736,8.3057,1.64972
283820,819,1449079440,4.29786,-1.95385,0.882547,15.4674,3.6607,-1.74916,1.05992,10.843,2.70056,-1.74021,0.428643,7.93224,36.7533
283820,819,1448271481,11.6507,0.950865,2.84062,17.327,8.68401,0.970009,2.96813,13.1005,3.67036,0.9965,2.82964,5.64959,28.7548
283820,819,1449523242,8.30432,-0.857213,2.18095,11.5473,6.32744,-0.695951,2.28966,7.92334,5.34061,-1.32822,2.66769,10.7866,56.2231
283820,819,1448333742,10.537,1.18728,-0.622917,18.8785,8.78711,1.4045,-0.744037,18.976,6.34061,1.34538,-0.623215,12.999,15.6999
283820,820,1450554978,10.7339,-1.76506,-0.126725,32.2723,3.74817,-1.39905,-0.42242,8.05587,2.96483,-1.89006,-0.359463,10.0377,19.9288
283820,820,1449781730,8.90419,0.603521,2.76797,10.5762,7.05149,0.528295,2.8955,8.0593,3.73138,0.720722,2.8656,4.74436,9.28667
283820,820,1450382796,5.09452,1.85108,-1.5345,16.6181,4.62986,1.92153,-1.29886,16.1534,3.14155,1.83787,-0.963883,10.12,0.656291
283820,820,1450758716,23.5751,0.807103,0.783196,31.6798,6.77272,0.658745,0.645061,8.2968,6.23882,0.917219,0.730173,9.05299,5.00167
283820,820,1451107258,8.02025,1.1455,2.95132,13.8838,5.5484,1.21213,2.77756,10.1491,4.74476,1.29902,2.95006,9.34424,3.04058
283820,820,1450623638,8.59803,1.55751,1.75927,21.3132,4.02302,1.67404,1.7211,11.1063,2.60937,2.11919,1.85717,11.018,67.4867
283820,821,1452014357,4.28713,-1.67693,0.478761,11.8674,4.11853,-1.61098,0.785936,10.724,3.35955,-1.92158,0.601262,11.7222,575.162
283820,821,1452131158,9.4451,1.29963,-0.823782,18.6099,5.1599,1.08816,-1.00201,8.52906,3.27952,1.39942,-1.01378,7.05106,305.206
283820,821,1451719129,9.84449,-0.807252,0.95681,13.2305,8.82432,-0.918738,0.922091,12.8184,4.26451,-0.761637,1.02034,5.56338,32.1036
283820,821,1452480848,4.63496,-1.92649,-0.5365,16.2482,3.52452,-2.00517,-0.422401,13.3267,3.09894,-1.9327,-0.207343,10.9287,6.36109
283820,821,1452026934,4.4831,-1.45316,1.46087,10.111,3.79377,-1.32915,1.47025,7.66897,3.59672,-1.1366,1.35683,6.18198,4.05452
283820,821,1451616271,12.48,-1.76692,-1.02639,37.5878,4.29273,-1.85321,-0.98041,14.0312,2.10468,-2.27436,-1.5622,10.3393,97.5104
283820,821,1452635352,8.11738,-1.15007,1.12309,14.1045,4.56017,-1.15755,1.75676,7.97278,3.73085,-1.48674,1.57071,8.67254,113.4
283820,821,1453214668,7.67831,-2.23497,-0.281126,36.2925,5.60207,-2.29574,-0.108417,28.1016,5.41295,-2.34055,-0.224481,28.3728,0.1004
283820,821,1451696434,10.8049,1.72187,1.04402,31.1926,5.58704,1.85093,1.22772,18.222,3.2381,1.70424,1.44846,9.19539,56.4594
283820,821,1452246844,8.38305,-1.05807,-1.69335,13.5304,4.20147,-0.866651,-1.67308,5.88151,3.55064,-0.820553,-1.82228,4.81573,53.1671
283820,821,1451798915,6.1754,2.06095,-1.71981,24.6425,5.92654,2.06876,-1.74938,23.8289,3.45315,2.21056,-1.55489,15.9375,0.000281745
283820,822,1453868999,5.14518,-1.14529,0.647089,8.9056,4.75156,-1.01606,0.71329,7.42342,4.02526,-1.39854,0.485089,8.64736,23.4761
283820,822,1454339163,5.50746,1.92663,-2.41819,19.3094,4.41494,1.6872,-2.47927,12.3388,2.59322,1.70644,-2.72862,7.37952,22.469
283820,822,1455062508,21.9874,1.72269,-2.24901,63.5232,14.3733,1.75905,-2.20445,42.9702,3.88295,1.71251,-2.28143,11.1121,24.3561
283820,822,1453768880,10.0106,1.83184,-1.56399,32.0617,8.07657,1.12456,-1.70482,13.7454,4.48831,1.39089,-1.62302,9.57697,71.6547
283820,822,1454572651,6.55313,-1.71684,-0.176904,18.8292,3.82724,-1.55306,-0.328806,9.44908,2.57039,-1.94827,-0.25284,9.20143,531.948
283820,822,1455116207,8.15457,-1.85098,-1.08326,26.5969,6.14261,-2.22231,-0.864981,28.6769,3.12087,-1.81774,-0.829262,9.86298,7.96228
283820,1477,2600540128,11.1277,1.53776,0.110829,27.0907,9.88789,1.71255,0.245146,28.2968,8.87144,1.83448,0.152237,28.4844,535.998
283820,1477,2601622851,11.1849,-2.11374,-2.389,46.9762,4.71497,-2.26447,-2.24862,22.9384,2.85829,-2.06029,-2.59726,11.3989,3.25079
283820,1477,2601063156,10.5281,-1.6018,-1.17536,27.1811,9.84912,-1.51297,-1.04299,23.4434,5.49928,-1.56764,-0.999368,13.7592,19.0262
283820,1477,2601707275,6.90218,-1.24316,1.27881,12.9593,4.13837,-1.41747,1.21995,9.04089,3.77294,-1.33491,1.00892,7.66515,20.61
283820,1477,2600789183,7.08299,-2.32451,0.314231,36.5468,4.78802,-2.01786,-0.18201,18.3268,4.32987,-1.68559,-0.132626,12.0829,115.259
283820,789,1393764920,11.0852,1.05814,-0.477999,17.8925,10.9688,0.433388,-0.178236,12.0156,4.35935,0.905922,-0.571728,6.27483,95.4254
283820,789,1394822334,12.5137,1.98024,-2.63919,46.1913,10.4056,2.23028,-1.99161,48.9581,3.92101,2.08889,-2.44695,16.076,6.95055
283820,789,1394643798,8.42932,-1.74654,0.621593,24.905,3.15863,-1.72458,0.863651,9.14232,2.27035,-1.801,0.390001,7.0625,208.81
283820,789,1394287761,10.3386,-2.03848,2.605,40.368,9.46321,-1.92351,2.74588,33.0789,7.62122,-1.92559,2.56209,26.6935,23.5121
283820,789,1393578931,5.32994,-2.08782,-0.989698,21.8297,3.3487,-1.92008,-1.11045,11.6675,3.03087,-2.34863,-1.19672,16.0135,2.02303
283820,789,1393333201,6.64931,-1.51764,-2.35608,15.8945,4.21835,-1.75727,-2.39646,12.5903,3.67739,-1.75256,-2.69216,10.9273,41.7636
283820,789,1394145881,7.2749,-1.11057,-1.14512,12.2421,5.83804,-1.04967,-1.05343,9.36117,3.65094,-1.51136,-1.55223,8.67801,751.561
283820,789,1394872104,10.1169,-0.973659,2.41166,15.3037,4.22812,-0.425753,2.44235,4.61836,3.99821,-0.801061,2.58301,5.35217,665.9
283820,789,1393518362,9.17536,-1.64844,-1.34703,24.7333,5.09717,-1.51428,-1.14267,12.1473,3.92279,-1.77927,-1.30622,11.9538,4.61461
283820,790,1396656887,6.71426,2.31518,-2.53199,34.3286,6.09117,2.12089,-2.50609,25.7613,2.24703,2.11307,-2.22578,9.43189,23.5796
283820,790,1395884925,4.8155,0.853482,-1.68182,6.6793,4.70173,0.534424,-1.65495,5.39033,4.44018,0.913212,-1.2644,6.42481,22.6638
283820,790,1395871537,11.3045,1.5443,1.9368,27.6859,6.9554,1.50684,1.84447,16.464,2.21592,1.37505,2.31721,4.6636,5.27415
283820,790,1396532329,10.3124,0.0249616,-0.264074,10.3162,6.27817,-0.503654,0.165091,7.09222,5.35475,0.122369,-0.200706,5.39593,128.681
283820,790,1396182255,12.6162,1.86867,0.467911,41.848,5.48641,2.04209,0.510684,21.4973,4.02871,1.96683,0.333912,14.6808,22.8428
283820,790,1395660675,7.20981,0.748855,-2.93807,9.32824,5.84202,0.574989,-3.04895,6.83546,5.59359,0.544541,-3.03174,6.44447,1.48273
283820,790,1395827816,7.60363,2.18402,2.49514,34.1958,6.93516,2.27704,2.28484,34.157,3.4901,2.20295,2.16407,15.9888,11.1864
283820,790,1395982827,7.04924,1.81329,-1.26429,22.1832,3.84667,2.00696,-1.43499,14.5697,2.04327,1.98068,-1.36076,7.54617,131.512
283820,791,1396929260,19.9184,2.00298,-2.999,75.1528,11.0439,2.10814,-3.02603,46.1327,2.70303,2.0241,-2.90511,10.4091,1.91569
283820,791,1397209461,6.37394,-1.19554,-2.98548,11.4987,3.36564,-1.40373,-3.10598,7.2639,2.34255,-1.86017,2.90254,7.7083,31.0649
283820,791,1397750933,11.7908,1.76553,-3.06023,35.4654,7.59017,1.76072,-3.03548,22.7272,2.28509,1.84295,2.67395,7.39698,263.177
283820,791,1398064033,7.15441,1.95562,0.212072,25.7911,6.46896,1.88486,0.554162,21.7918,3.99388,1.6974,0.69599,11.269,14.7342
283820,791,1398091435,11.458,-1.49503,-3.1223,26.833,7.98974,-1.43417,2.96051,17.7155,4.11906,-1.30474,-3.11745,8.15228,17.0588
283820,791,1398478633,9.73774,-0.898592,-3.14121,13.9414,6.98877,-0.873555,-3.0448,9.82984,4.12922,-0.753839,-2.98185,5.36015,3.24222
283820,791,1397583886,5.78117,-1.02113,2.335,9.067,5.52247,-1.10183,2.59211,9.22845,4.08796,-1.51112,2.18931,9.71452,23.3442
283820,791,1398252273,4.0357,-1.55668,-2.03015,9.99677,3.6024,-1.47435,-2.23925,8.28097,3.25202,-1.37392,-1.89679,6.83645,29.9982
283820,792,1398758750,5.83958,-0.977806,-0.852429,8.86146,4.31887,-1.0833,-0.77911,7.11154,2.96409,-1.2495,-0.958038,5.59608,11.7993
283820,792,1399468289,15.4001,1.8317,-1.14081,49.3163,8.3839,1.83658,-1.23731,26.9729,3.34669,1.72368,-1.2496,9.6784,21.7924
283820,792,1399995198,10.988,1.70186,-1.58844,31.1318,4.17773,1.63412,-1.7605,11.1134,2.43972,1.91442,-1.89825,8.45479,232.202
283820,792,1399534951,5.22373,1.15285,2.23556,9.09757,3.74385,1.27982,1.91054,7.25277,2.50934,1.39741,2.15352,5.38601,7.63152
283820,792,1399167460,11.8776,-0.909089,0.864337,17.1334,7.68478,-1.04126,0.956717,12.2415,6.10339,-1.10243,1.36771,10.204,348.384
283820,792,1399769598,6.06403,-1.66554,0.789485,16.6085,5.80823,-1.84651,0.624627,18.8639,4.82429,-1.62622,0.692344,12.7397,18.005
283820,792,1399796937,15.5839,-1.47147,-2.07412,35.7279,3.93398,-1.29495,-1.95216,7.72063,3.68741,-1.42074,-2.1129,8.07927,0.922112
283820,792,1398800642,5.09491,-1.92202,-0.8899,17.7843,4.75012,-1.90415,-1.31851,16.2995,2.70627,-2.05277,-0.792411,10.7144,116.917
283820,793,1401287988,22.6273,0.47512,1.95667,25.2298,5.6653,0.445672,2.06187,6.2382,4.32217,0.0158863,1.38974,4.32401,190.778
283820,793,1400848399,46.0826,2.12294,-1.38209,195.283,5.27403,2.17236,-1.40106,23.4509,2.31817,1.54759,-1.45374,5.69543,10.4649
283820,793,1401734382,13.3571,1.74299,-0.676686,39.3327,4.43473,2.10658,-0.698053,18.497,3.1901,1.65233,-0.834544,8.63101,0.986443
283820,793,1400858023,12.3623,1.93191,2.45241,43.5619,4.53353,1.96141,2.59828,16.4344,3.45359,2.06098,2.36391,13.782,21.7371
283820,793,1401941506,4.67738,1.82455,2.50788,14.8775,3.04203,1.99978,2.85136,11.4428,2.25299,1.92821,2.75892,7.91166,7.74027
283820,793,1400901191,6.33096,-1.49657,2.85032,14.8472,3.62188,-1.39944,-2.86215,7.78713,3.20295,-1.64941,-3.12917,8.64228,11.0133
283820,794,1403332146,6.57725,-0.133061,0.834026,6.6364,5.69806,-0.445169,0.963782,6.27295,5.39262,-0.648137,0.776123,6.56636,166.218
283820,794,1404102919,6.82603,1.21683,-0.0612062,12.5352,6.47825,1.47085,-0.00806822,14.8442,3.56701,1.44667,-0.238748,7.99847,248.679
283820,794,1403376956,25.8895,1.8569,-1.27668,84.9177,6.08482,1.88758,-1.31887,20.5511,3.93758,1.94816,-1.41639,14.0935,2.73202
283820,794,1403523540,35.2982,-1.9667,-0.674843,128.608,4.09129,-1.99497,-0.77485,15.3182,2.4373,-1.84173,-0.749892,7.88052,19.8027
283820,794,1403858179,5.96888,1.28425,0.194583,11.6065,5.00124,1.21167,0.305569,9.14483,3.73659,1.47635,0.2266,8.60493,3.53519
